,time,code,ampshift,peakAmp,peakT,exptname
598,104.0581625,T,10.0,39.4287109375,5.152576288144073,20200607_005
600,104.4038325,T,-40.0,-0.2899169921875,,20200607_005
602,104.62682249999999,T,-30.0,4.0435791015625,6.853426713356678,20200607_005
604,104.7700725,T,20.0,52.642822265625,4.652326163081542,20200607_005
606,104.87530249999999,T,-5.0,33.966064453125,7.053526763381691,20200607_005
608,105.02737249999998,T,30.0,52.91748046875,4.4022011005502755,20200607_005
610,105.30348249999999,T,-0.0,21.1029052734375,5.552776388194097,20200607_005
612,105.7114125,T,-10.0,10.406494140625,5.602801400700351,20200607_005
614,106.05406249999999,T,5.0,31.7840576171875,5.402701350675338,20200607_005
616,106.5968925,T,-20.0,7.8887939453125,6.603301650825413,20200607_005
624,108.47857249999998,T,40.0,50.4913330078125,4.302151075537769,20200607_005
626,108.93118249999999,T,10.0,47.698974609375,5.302651325662832,20200607_005
628,109.42051249999999,T,-40.0,-0.2899169921875,,20200607_005
630,109.85590249999998,T,-30.0,2.9144287109375,7.703851925962982,20200607_005
632,110.24189249999999,T,20.0,44.6624755859375,4.8024012006003005,20200607_005
634,110.7129825,T,-5.0,23.193359375,6.1530765382691355,20200607_005
636,111.1524525,T,30.0,50.4913330078125,4.452226113056529,20200607_005
638,111.61176249999998,T,0.0,22.0794677734375,5.452726363181592,20200607_005
640,112.11495249999999,T,-10.0,8.4228515625,4.602301150575288,20200607_005
642,112.5161625,T,5.0,29.4342041015625,5.252626313156578,20200607_005
